game_id,ai_player,white_elo,black_elo,winner,total_moves,eco,moves_list,move_category
430219187,black,2063,2036,black,90,B53,"['e2e4', 'c7c5', 'g1f3', 'd7d6', 'd2d4', 'c5d4', 'd1d4', 'b8c6', 'f1b5', 'c8d7', 'd4d3', 'e7e6', 'e1g1', 'g8f6', 'c2c4', 'f8e7', 'b1c3', 'e8g8', 'c1f4', 'a7a6', 'b5c6', 'd7c6', 'a1d1', 'e6e5', 'f4g5', 'd8b6', 'g5f6', 'e7f6', 'b2b3', 'b6a5', 'd1d2', 'a8d8', 'c3d5', 'c6d5', 'd3d5', 'a5b6', 'g2g3', 'h7h6', 'g1g2', 'f8e8', 'h2h4', 'e8f8', 'f1d1', 'g8h7', 'g3g4', 'h7g8', 'g4g5', 'h6g5', 'h4g5', 'f6e7', 'd1h1', 'd8c8', 'g5g6', 'c8c5', 'g6f7', 'f8f7', 'h1h8', 'g8h8', 'd5f7', 'b6d8', 'd2d1', 'e7g5', 'f3g5', 'd8g5', 'g2f3', 'g5h4', 'd1g1', 'h4h6', 'g1g6', 'h6h1', 'g6g2', 'h1h3', 'g2g3', 'h3h1', 'f3e3', 'h1e1', 'e3d3', 'e1d1', 'd3e3', 'd1d4', 'e3e2', 'd4e4', 'e2f1', 'e4h1', 'f1e2', 'h1e4', 'e2f1', 'e4h1', 'f1e2', 'h1e4']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
473232695,white,2037,2209,white,65,C66,"['e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1b5', 'g8f6', 'e1g1', 'd7d6', 'd2d4', 'c8d7', 'b1c3', 'd8e7', 'b5c6', 'd7c6', 'd4e5', 'd6e5', 'c1e3', 'a8d8', 'd1e2', 'e7e6', 'f3g5', 'e6e7', 'e3a7', 'h7h6', 'g5f3', 'e7e6', 'c3b5', 'd8c8', 'a7e3', 'f8e7', 'b5a7', 'c8d8', 'a7c6', 'b7c6', 'e3d2', 'e8g8', 'a2a4', 'f6g4', 'a4a5', 'e7c5', 'a5a6', 'd8a8', 'b2b4', 'c5b6', 'h2h3', 'g4f6', 'd2c3', 'f6d7', 'c3b2', 'f7f5', 'e4f5', 'f8f5', 'f1d1', 'a8f8', 'a6a7', 'f8a8', 'f3d4', 'b6d4', 'b2d4', 'e6f7', 'd4b2', 'd7b6', 'b2e5', 'a8f8', 'e5d4']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
450778276,white,2734,1597,white,31,C11,"['e2e4', 'e7e6', 'd2d4', 'd7d5', 'b1c3', 'g8f6', 'e4e5', 'f6d7', 'f2f4', 'c7c5', 'g1f3', 'b8c6', 'c1e3', 'c5d4', 'f3d4', 'c6d4', 'e3d4', 'f8c5', 'd4c5', 'd7c5', 'd1d4', 'd8b6', 'e1c1', 'c8d7', 'h2h4', 'e8c8', 'h1h3', 'g7g6', 'c3d5', 'e6d5', 'h3c3']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
453940270,white,2664,1667,white,47,C62,"['e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1b5', 'd7d6', 'c2c3', 'f8e7', 'd2d4', 'e5d4', 'c3d4', 'c8d7', 'b1c3', 'g8f6', 'e1g1', 'e8g8', 'h2h3', 'a7a6', 'b5d3', 'f6e8', 'c1e3', 'd8c8', 'a1c1', 'd7h3', 'g2h3', 'c8h3', 'f3h2', 'f7f5', 'c3d5', 'f5f4', 'd5f4', 'f8f4', 'e3f4', 'c6d4', 'd3c4', 'd4e6', 'c1c3', 'g8h8', 'c3h3', 'e6f4', 'h3f3', 'g7g5', 'f3f4', 'g5f4', 'd1d5', 'e7f6', 'd5g8']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
452292727,black,2124,2064,black,60,D31,"['d2d4', 'd7d5', 'c2c4', 'c7c6', 'b1c3', 'g8f6', 'e2e3', 'e7e6', 'f2f4', 'c6c5', 'g1f3', 'b8c6', 'c4d5', 'e6d5', 'f1b5', 'c8g4', 'b5c6', 'b7c6', 'h2h3', 'c5d4', 'd1d4', 'g4f3', 'g2f3', 'a7a5', 'd4e5', 'f8e7', 'c1d2', 'd8b8', 'b2b3', 'h7h6', 'e1f2', 'b8e5', 'f4e5', 'f6d7', 'f3f4', 'a8a7', 'a1c1', 'd7c5', 'f2e2', 'a5a4', 'c3a4', 'c5a4', 'b3a4', 'a7a4', 'c1c6', 'e8g8', 'c6c7', 'e7b4', 'h1d1', 'a4a2', 'c7b7', 'a2d2', 'd1d2', 'b4d2', 'e2d2', 'f8c8', 'd2d3', 'g7g6', 'd3d4', 'c8c4']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
432084946,white,2048,2057,draw,86,C65,"['e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1b5', 'g8f6', 'd1e2', 'f8c5', 'd2d3', 'd7d6', 'd3d4', 'e5d4', 'b5c6', 'b7c6', 'e1g1', 'e8g8', 'e2d3', 'f6g4', 'c1g5', 'f7f6', 'g5f4', 'g4e5', 'f4e5', 'f6e5', 'b2b4', 'c5b6', 'a2a4', 'a7a6', 'd3c4', 'g8h8', 'a4a5', 'b6a7', 'c4c6', 'c8g4', 'b1d2', 'd8f6', 'c6c7', 'f6g6', 'c7c6', 'a8d8', 'g1h1', 'f8f7', 'c6a6', 'd8f8', 'f1e1', 'd4d3', 'a6d3', 'a7f2', 'e1f1', 'f2a7', 'c2c4', 'h7h5', 'f1e1', 'a7f2', 'e1e2', 'f2a7', 'd3d5', 'h5h4', 'f3h4', 'g6h5', 'h4f3', 'a7d4', 'a1e1', 'f7f3', 'g2f3', 'f8f3', 'd5d6', 'f3f6', 'd6d8', 'h8h7', 'e2g2', 'g4f3', 'd2f3', 'h5f3', 'd8e7', 'f6g6', 'e7h4', 'h7g8', 'h4d8', 'g8h7', 'd8h4', 'h7g8', 'h4d8', 'g8h7', 'd8h4', 'h7g8']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
451977746,white,2107,1925,black,60,D60,"['d2d4', 'g8f6', 'c2c4', 'e7e6', 'b1c3', 'd7d5', 'c1g5', 'f8e7', 'e2e3', 'e8g8', 'g1f3', 'c7c6', 'f1d3', 'b8d7', 'e1g1', 'e7d6', 'c4c5', 'd6c7', 'f1e1', 'e6e5', 'd3f5', 'e5e4', 'f3h4', 'g7g6', 'f5h3', 'g8g7', 'd1b3', 'a8b8', 'b3a4', 'a7a6', 'f2f3', 'h7h6', 'g5f4', 'c7f4', 'e3f4', 'f6h7', 'h3d7', 'c8d7', 'g2g3', 'g6g5', 'h4g2', 'e4f3', 'g2e3', 'g5f4', 'e3c2', 'f4g3', 'h2g3', 'd8g5', 'g1f2', 'g5d2', 'c3e2', 'f3e2', 'e1e2', 'd2g5', 'a1e1', 'b8e8', 'e2e8', 'f8e8', 'e1e8', 'd7e8']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
455810896,white,1998,2006,black,80,B02,"['e2e4', 'd7d5', 'e4d5', 'g8f6', 'b1c3', 'f6d5', 'c3d5', 'd8d5', 'g1f3', 'e7e5', 'f1d3', 'b8c6', 'e1g1', 'c8g4', 'h2h3', 'g4h5', 'g2g4', 'h5g6', 'd3g6', 'h7g6', 'c2c4', 'd5c4', 'd2d3', 'c4d5', 'h3h4', 'e8c8', 'f1e1', 'f7f6', 'b2b3', 'd5d3', 'd1d3', 'd8d3', 'g1g2', 'f8c5', 'c1e3', 'c5e3', 'e1e3', 'd3e3', 'f2e3', 'c6e7', 'e3e4', 'e7c6', 'a1d1', 'h8d8', 'd1d8', 'c8d8', 'g4g5', 'd8e7', 'g2g3', 'c6d4', 'f3d4', 'e5d4', 'g3f2', 'c7c5', 'f2e2', 'b7b5', 'e2d3', 'e7e6', 'a2a4', 'a7a6', 'a4b5', 'a6b5', 'b3b4', 'c5b4', 'g5f6', 'g7f6', 'd3d4', 'b4b3', 'd4c3', 'e6e5', 'c3b3', 'e5e4', 'b3c2', 'e4f4', 'c2d3', 'f4g4', 'd3d4', 'g4h4', 'd4c5', 'f6f5']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
453917868,white,2285,1781,white,57,E01,"['d2d4', 'g8f6', 'g1f3', 'd7d5', 'c2c4', 'e7e6', 'g2g3', 'c7c6', 'f1g2', 'd5c4', 'e1g1', 'f8e7', 'f3e5', 'b7b5', 'e5c6', 'b8c6', 'g2c6', 'c8d7', 'c6a8', 'd8a8', 'c1g5', 'e8g8', 'b1d2', 'h7h6', 'g5f6', 'e7f6', 'd2f3', 'd7c6', 'f3e1', 'f8d8', 'e1c2', 'a7a5', 'f2f3', 'b5b4', 'e2e3', 'e6e5', 'f3f4', 'e5d4', 'c2d4', 'c6e4', 'f1f2', 'a8a7', 'a1c1', 'a7c5', 'f2d2', 'c4c3', 'h2h3', 'c3c2', 'd1e2', 'a5a4', 'e2f2', 'c5c4', 'b2b3', 'a4b3', 'd4b3', 'd8c8', 'f2f1']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
452505600,white,2502,1641,white,59,C50,"['e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1c4', 'd7d6', 'd2d4', 'f8e7', 'd4d5', 'c6b4', 'e1g1', 'c8g4', 'b1c3', 'g8f6', 'a2a3', 'b4a6', 'h2h3', 'g4h5', 'c4b5', 'f6d7', 'c1e3', 'e8g8', 'b5d7', 'd8d7', 'f3e5', 'd6e5', 'd1h5', 'f7f5', 'e4f5', 'f8f5', 'h5g4', 'a8f8', 'g4c4', 'g8h8', 'c3e4', 'b7b6', 'c4a6', 'd7d5', 'f2f3', 'e7c5', 'e3c5', 'b6c5', 'f1d1', 'd5f7', 'a6c6', 'f5f3', 'g2f3', 'f7f3', 'd1d3', 'f3e2', 'c6c5', 'h8g8', 'e4g3', 'e5e4', 'g3e2', 'e4d3', 'c5c4', 'g8h8', 'c4d3']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
430578775,black,2013,2851,black,32,E32,"['d2d4', 'g8f6', 'c2c4', 'e7e6', 'b1c3', 'f8b4', 'd1c2', 'e8g8', 'e2e3', 'c7c5', 'd4c5', 'b8a6', 'g1f3', 'a6c5', 'f1e2', 'b7b6', 'e1g1', 'c8b7', 'a2a3', 'b4c3', 'c2c3', 'd7d5', 'c4d5', 'f6e4', 'c3c2', 'b7d5', 'b2b4', 'c5b3', 'a1b1', 'a8c8', 'c2d1', 'e4c3']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
455641783,black,2022,2155,black,56,A40,"['d2d4', 'b8c6', 'b1c3', 'e7e6', 'e2e4', 'c6b4', 'a2a3', 'b4a6', 'c1e3', 'f8e7', 'd1d2', 'g8f6', 'f2f3', 'e8g8', 'e1c1', 'c7c6', 'g2g4', 'd7d5', 'e4e5', 'f6d7', 'h2h4', 'd7b6', 'g4g5', 'a6c7', 'f3f4', 'b6c4', 'f1c4', 'd5c4', 'g1e2', 'g7g6', 'e2g3', 'c7d5', 'c3d5', 'e6d5', 'h4h5', 'c8g4', 'd1g1', 'f8e8', 'h5g6', 'f7g6', 'd2h2', 'h7h5', 'g5h6', 'g8h7', 'f4f5', 'g6f5', 'g3f5', 'g4f5', 'h2h5', 'e8f8', 'g1g7', 'h7h8', 'g7f7', 'd8d7', 'h1f1', 'f5e6']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
473479842,white,2128,1902,white,89,A40,"['d2d4', 'e7e6', 'c2c4', 'h7h6', 'b1c3', 'g8e7', 'g1f3', 'd7d5', 'e2e4', 'd5c4', 'f1c4', 'a7a6', 'e1g1', 'b7b5', 'c4d3', 'c8b7', 'a2a4', 'b5b4', 'd1b3', 'e7g6', 'c1e3', 'b8d7', 'c3a2', 'a6a5', 'a2c3', 'a8b8', 'c3b5', 'c7c6', 'b5a7', 'd8b6', 'd4d5', 'f8c5', 'd5e6', 'f7e6', 'b3e6', 'g6e7', 'f3e5', 'd7e5', 'e6e5', 'c5e3', 'e5b8', 'b7c8', 'b8g3', 'b6a7', 'f2e3', 'c8e6', 'g3g7', 'h8g8', 'g7h6', 'a7c5', 'f1f6', 'c5g5', 'h6g5', 'g8g5', 'f6e6', 'e8d7', 'd3c4', 'g5c5', 'a1d1', 'd7e8', 'c4e2', 'e8f7', 'd1d6', 'c5c1', 'g1f2', 'c1c2', 'e6f6', 'f7g7', 'b2b3', 'c2b2', 'f6e6', 'g7f7', 'f2e1', 'b2b3', 'e2h5', 'f7f8', 'd6d8', 'f8g7', 'e6e7', 'g7f6', 'e7f7', 'f6g5', 'd8g8', 'g5h6', 'g8h8', 'h6g5', 'f7f5', 'g5h4', 'h5f3']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
432258892,black,2450,1818,white,75,B06,"['d2d4', 'g7g6', 'e2e4', 'c7c6', 'c2c4', 'd7d5', 'c4d5', 'c6d5', 'e4e5', 'd8a5', 'b1c3', 'b8c6', 'c1e3', 'e7e6', 'd1d2', 'f7f6', 'f2f4', 'f8b4', 'g1f3', 'g8h6', 'f1e2', 'h6g4', 'e1g1', 'b4c3', 'b2c3', 'f6e5', 'f4e5', 'e8g8', 'e3h6', 'g4h6', 'd2h6', 'a5c3', 'f3g5', 'c3d4', 'g1h1', 'f8f4', 'h6h7', 'g8f8', 'f1f4', 'd4f4', 'a1f1', 'f4f1', 'e2f1', 'c6d8', 'f1d3', 'b7b5', 'd3g6', 'b5b4', 'h7h8', 'f8e7', 'h8g7', 'd8f7', 'g7f7', 'e7d8', 'h2h4', 'a8b8', 'h4h5', 'b8b6', 'h5h6', 'b6c6', 'h6h7', 'c8d7', 'h7h8q', 'd8c7', 'h8e8', 'c6c1', 'h1h2', 'c7b6', 'f7d7', 'a7a6', 'e8b8', 'b6c5', 'b8a7', 'c5c4', 'd7c6']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
432880162,black,1924,2466,black,54,C50,"['e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1c4', 'f8c5', 'd2d3', 'g8f6', 'e1g1', 'd7d6', 'c1g5', 'h7h6', 'g5h4', 'a7a6', 'c2c3', 'd8e7', 'd3d4', 'c5a7', 'd4d5', 'g7g5', 'd5c6', 'g5h4', 'c4d5', 'f6d5', 'e4d5', 'b7c6', 'd5c6', 'c8e6', 'b1d2', 'h8g8', 'd1e2', 'h4h3', 'g2g3', 'e6d5', 'c3c4', 'd5c6', 'b2b4', 'g8g4', 'a1c1', 'e7e6', 'c4c5', 'c6b5', 'e2e3', 'b5f1', 'd2f1', 'g4b4', 'e3c3', 'a7c5', 'f1e3', 'a8b8', 'f3h4', 'e6a2', 'c3d3', 'b4b1']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
433225374,black,2031,2186,black,60,B54,"['e2e4', 'c7c5', 'g1f3', 'b8c6', 'd2d4', 'c5d4', 'f3d4', 'g8f6', 'f2f3', 'd7d6', 'c2c4', 'g7g6', 'c1e3', 'f8g7', 'd1d2', 'e8g8', 'b1c3', 'c6d4', 'e3d4', 'c8e6', 'b2b3', 'd8a5', 'a1c1', 'a7a6', 'f1e2', 'f8c8', 'e1g1', 'b7b5', 'c4b5', 'a6b5', 'f1d1', 'b5b4', 'c3a4', 'c8b8', 'c1c2', 'b8c8', 'd1c1', 'c8c2', 'c1c2', 'f6d7', 'd4g7', 'g8g7', 'd2d4', 'f7f6', 'g1f2', 'd7c5', 'a4c5', 'd6c5', 'd4c5', 'a5c5', 'c2c5', 'a8a2', 'f2e3', 'e6b3', 'c5b5', 'a2e2', 'e3e2', 'b3c4', 'e2e3', 'c4b5']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
430003482,black,2415,2055,black,80,B34,"['b1c3', 'c7c5', 'e2e4', 'b8c6', 'g1f3', 'g7g6', 'd2d4', 'c5d4', 'f3d4', 'f8g7', 'c1e3', 'g8f6', 'f1e2', 'e8g8', 'e1g1', 'd7d5', 'e4d5', 'f6d5', 'c3d5', 'c6d4', 'e3d4', 'd8d5', 'd4g7', 'd5d1', 'a1d1', 'g8g7', 'd1d2', 'c8e6', 'f1d1', 'e6a2', 'b2b3', 'a8c8', 'd1a1', 'a2b3', 'c2b3', 'a7a6', 'd2d7', 'c8c2', 'e2f1', 'f8b8', 'a1e1', 'e7e5', 'e1e5', 'b7b5', 'e5e7', 'b8f8', 'g2g3', 'c2b2', 'd7a7', 'b2b3', 'a7a6', 'b5b4', 'a6b6', 'h7h5', 'f1c4', 'b3b1', 'g1g2', 'b1b2', 'b6b7', 'g7f6', 'c4f7', 'f6g7', 'f7c4', 'g7h6', 'e7h7', 'h6g5', 'h2h4', 'g5f6', 'h7e7', 'f6f5', 'e7e6', 'f5g4', 'e6g6', 'g4f5', 'c4d3', 'f5e5', 'b7b5', 'e5d4', 'g6d6', 'd4c3']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
472593070,white,2138,1956,white,99,B07,"['e2e4', 'd7d6', 'd2d4', 'e7e6', 'g1f3', 'g7g6', 'c2c3', 'f8g7', 'f1d3', 'b7b6', 'e1g1', 'c8b7', 'b1a3', 'b8d7', 'c1f4', 'g8e7', 'e4e5', 'd6d5', 'f3g5', 'h7h6', 'g5f3', 'c7c6', 'd1d2', 'd8c7', 'b2b4', 'b6b5', 'f1e1', 'a7a5', 'a3c2', 'a5b4', 'c2b4', 'e7c8', 'a1b1', 'c8b6', 'g1h1', 'e8e7', 'd2c2', 'a8a7', 'e1e2', 'h8a8', 'c2d2', 'd7b8', 'f4h6', 'g7h6', 'd2h6', 'b8a6', 'h6h4', 'e7f8', 'h4h8', 'f8e7', 'h8f6', 'e7e8', 'b1a1', 'a6b4', 'c3b4', 'c7d8', 'f6h8', 'e8d7', 'h8g7', 'd8g8', 'g7f6', 'd7e8', 'f3g5', 'b6d7', 'f6f4', 'a7a3', 'f4e3', 'a8a4', 'e2b2', 'e8e7', 'e3h3', 'd7f8', 'h1g1', 'g8g7', 'g1f1', 'f7f6', 'e5f6', 'g7f6', 'h3e3', 'b7c8', 'g5f3', 'f8d7', 'a1c1', 'c8b7', 'c1c2', 'e7d6', 'c2e2', 'd7f8', 'f1g1', 'b7c8', 'e2c2', 'c8d7', 'f3e5', 'd7e8', 'e5g4', 'f6g7', 'e3f4', 'd6d7', 'd3b5']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
455276983,white,2085,1931,white,83,B07,"['d2d4', 'e7e6', 'e2e4', 'd7d6', 'g1f3', 'g8f6', 'b1c3', 'f8e7', 'f3g5', 'e8g8', 'f1e2', 'h7h6', 'g5f3', 'b8d7', 'e1g1', 'b7b6', 'e4e5', 'f6e8', 'c1f4', 'd6d5', 'a1b1', 'c7c5', 'd1d2', 'c5d4', 'f3d4', 'c8b7', 'e2d3', 'd7c5', 'c3b5', 'a7a6', 'b5c3', 'c5d3', 'c2d3', 'g7g5', 'f4e3', 'e8g7', 'd4e2', 'g7f5', 'a2a3', 'd5d4', 'a3a4', 'd4e3', 'f2e3', 'e7b4', 'f1f2', 'f5e7', 'b1c1', 'a8c8', 'd3d4', 'e7d5', 'd2d3', 'd5c3', 'b2c3', 'b4a3', 'c1b1', 'a6a5', 'e3e4', 'a3c5', 'd3h3', 'b7e4', 'b1b2', 'g8h7', 'd4c5', 'd8d1', 'f2f1', 'd1a4', 'c5b6', 'e4f5', 'h3e3', 'f8d8', 'b6b7', 'c8b8', 'e2d4', 'd8d4', 'e3d4', 'a4c6', 'g2g4', 'f5g6', 'd4b6', 'c6c3', 'b2a2', 'c3d3', 'b6a7']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
431996718,white,2904,1313,white,37,D15,"['d2d4', 'd7d5', 'c2c4', 'c7c6', 'g1f3', 'g8f6', 'b1c3', 'c8g4', 'f3e5', 'g7g6', 'e5g4', 'f6g4', 'e2e4', 'g4f6', 'e4e5', 'f6d7', 'h2h4', 'f8g7', 'h4h5', 'b8a6', 'c4d5', 'c6d5', 'c3d5', 'd8a5', 'd5c3', 'a8d8', 'd1b3', 'e8g8', 'h5g6', 'h7g6', 'c1d2', 'd7e5', 'd4e5', 'a5e5', 'd2e3', 'g7h6', 'h1h6']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
455293163,white,1986,2318,white,43,C00,"['e2e4', 'e7e6', 'g1f3', 'd7d5', 'e4d5', 'e6d5', 'b1c3', 'g8f6', 'f1e2', 'b8c6', 'e1g1', 'f8b4', 'a2a3', 'b4c3', 'd2c3', 'h7h6', 'e2d3', 'e8g8', 'f1e1', 'c8g4', 'c1f4', 'f8e8', 'e1e8', 'd8e8', 'f4c7', 'e8d7', 'c7f4', 'a8e8', 'f4e3', 'f6e4', 'd1e2', 'c6e5', 'd3b5', 'd7f5', 'b5e8', 'e5f3', 'g2f3', 'g4f3', 'e2d3', 'f5g4', 'g1f1', 'g4g2', 'f1e1']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
